No,genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
84387,Alternative,Summer Walker,Just Like Me,0KWqQGdduJDz8OSFuML6Eo,,0.971,0.433,250147,0.265,0.0000284,C,0.102,-10.121,Minor,0.0433,129.38,0.246
84388,Classical,Edvard Grieg,"Peer Gynt Suite No. 1, Op. 46: Morning Mood - Arr. for Piano",70nfm7IEXnFdxLtvxdXnZq,,0.991,0.31,233107,0.0532,0.913,E,0.0917,-26.802,Major,0.0401,67.711,0.0719
84389,Dance,Camila Cabello,All These Years,4XLu3tTSZiPFVC9mmuR6Zp,,0.609,0.732,164373,0.436,0,C#,0.108,-7.409,Minor,0.117,94.852,0.475
84390,Hip-Hop,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0ZNrc4kNeQYD9koZ3KvCsy,,0.00552,0.745,237240,0.346,0,C#,0.0881,-7.709,Major,0.331,203.911,0.112
84391,Hip-Hop,Takeoff,Lead The Wave,78rJ1sCb3Rj27CLxjzL8xU,,0.31,0.855,205729,0.627,0,A,0.104,-8.136,Major,0.22,139.89,0.339
84392,Pop,Heart,Crazy On You,5zH710lFSLtkHbMkslLDjR,,0.116,0.427,293440,0.459,0.000103,A,0.132,-12.442,Minor,0.0332,129.878,0.383
84393,Alternative,Alina Baraz,Yours,3ggvoFaWTbh3ZfOg05vrh0,,0.843,0.476,207403,0.363,0.0244,D,0.136,-10.331,Minor,0.0403,114.069,0.185
84394,Hip-Hop,Milo,Souvenir,2prHMFvkekTqqFdB5r6QJJ,,0.718,0.644,225336,0.489,0,F#,0.123,-8.399,Major,0.418,75.683,0.824
84395,Reggae,Onze:20,Pode Me Abraçar,5VLdUjy7XAIgv29mecrzgg,,0.0805,0.738,179584,0.691,0,F#,0.326,-8.143,Major,0.0431,144.008,0.966
84396,Hip-Hop,Ugly God,I'm Tryna Fuck,1tFu1ELRLvY8Je4KORNd0G,,0.215,0.794,112547,0.364,0,D,0.0987,-13.181,Major,0.373,144.982,0.159
84397,Soundtrack,Michael Giacchino,Jyn Erso & Hope Suite,4tD2tUs8Bf4X5dMS6CxccV,,0.842,0.154,351667,0.127,0.92,G,0.327,-16.941,Major,0.0389,78.847,0.0345
84398,Rock,blink-182,Online Songs,2DcxTfOm8y2UgeP81qdidR,,0.00456,0.552,145733,0.982,0,A,0.337,-3.227,Major,0.0484,98.458,0.664
84399,Electronic,SLANDER,Hate Being Alone,3EVwNrVchN0ohZAe9j03C3,,0.0132,0.501,236833,0.969,0.00000515,G,0.139,-2.011,Major,0.353,74.767,0.17
84400,Soul,Shuggie Otis,Inspiration Information,3q8AgabNzK1mPJdI8egIcn,,0.0143,0.805,252200,0.38,0.00974,G,0.228,-16.387,Major,0.0571,89.658,0.961
84401,Dance,James TW,Black & Blue,05TtxghZSGczxqdRQrAf0C,,0.514,0.567,174987,0.357,0,G,0.132,-8.243,Major,0.0469,163.472,0.43
84402,Dance,Dua Lipa,New Rules - Acoustic,4X283dKwcjIqJiOCV1dMBJ,,0.601,0.826,213436,0.345,0,A,0.121,-6.018,Minor,0.0372,116.072,0.508
84403,Folk,Xavier Rudd,Spirit Bird,7mptueK99zxqmgIdT3SaWF,,0.488,0.392,429236,0.315,0,C,0.127,-10.371,Major,0.0383,126.243,0.253
84404,Dance,Timeflies,Undress Rehearsal,1aPqexHVW20OTamBHdWWVL,,0.00456,0.953,214787,0.652,0,B,0.0287,-4.159,Minor,0.0849,122.997,0.73
84405,R&B,The Carters,APES**T,0B08s1tLWCXoFmGP0vIubM,,0.016,0.698,264853,0.783,0,D,0.176,-6.503,Major,0.266,160.034,0.378
84406,Country,Dwight Yoakam,Honky Tonk Man,3Hbm5luuxJheCKJheYAVbZ,,0.126,0.673,167426,0.84,0.0000588,E,0.175,-5.114,Major,0.0381,144.184,0.749
84407,Children’s Music,Hillsong UNITED,Like An Avalanche,6SdrlZFwXzbO51QtOldqy7,,0.206,0.274,263991,0.434,0,C#,0.119,-7.654,Major,0.0285,83.524,0.118
84408,Hip-Hop,SAINt JHN,Brilliant Bitch,3RGM5AOCriBKii710ilEyP,,0.187,0.84,184333,0.297,0.0000194,F,0.249,-9.854,Minor,0.0975,110.048,0.318
84409,Dance,Demi Lovato,Lionheart,1Mr9qXTyndSkdDKu9nc37N,,0.146,0.37,244999,0.666,0,B,0.123,-6.329,Major,0.0383,163.796,0.194
84410,Soundtrack,Ramin Djawadi,A Lannister Always Pays His Debts,5k27aU7U4U0NvV3vx2EXW0,,0.552,0.288,170560,0.288,0.952,D,0.171,-16.518,Minor,0.0402,86.393,0.0963
84411,Country,Craig Campbell,Keep Them Kisses Comin',0nCU6JTonBdrIKpxErujKu,,0.0524,0.704,159827,0.767,0.000469,F#,0.361,-5.708,Major,0.0398,120.035,0.889
84412,Hip-Hop,Drake,Faithful,2qLcJOLrh6Djda4uLbldSA,,0.0863,0.533,290133,0.445,0.0000149,C#,0.322,-10.543,Major,0.111,100.136,0.19
84413,Hip-Hop,BONES,Dirt,1LpFxoC3TDeUSjU2qp3Iu1,,0.354,0.852,140187,0.721,0.000645,D#,0.11,-7.4,Minor,0.0751,136.07,0.803
84414,R&B,Erykah Badu,Love Of My Life (An Ode To Hip Hop) - Longer Album Version,0ieS2bue78yadTdPiyzsaO,,0.134,0.618,337573,0.413,0.000338,F,0.0913,-9.311,Minor,0.398,87.412,0.462
84415,R&B,Tank,Everything (feat. Trey Songz and Ludacris),32ZO4hWeC5MX686Wrzj4Mn,,0.257,0.646,244840,0.718,0,G#,0.226,-3.999,Minor,0.21,97.692,0.359
84416,Alternative,Die Antwoord,Enter The Ninja,7vLHDdIIO862CZeRSx62mp,,0.0552,0.693,307813,0.801,0,G#,0.111,-5.637,Major,0.108,151.955,0.259
84417,Country,Joe Nichols,Brokenheartsville,007n10xGvSbc7dKgAORVIq,,0.142,0.668,231347,0.65,0.000325,A#,0.0956,-4.351,Major,0.0228,103.954,0.577
84418,Country,Randy Travis,"Forever And Ever, Amen",1ipcb9qXpSHWhSUvdxJhsx,,0.143,0.677,212640,0.724,0.000101,D,0.158,-8.992,Major,0.0245,90.392,0.697
84419,Alternative,zack villere,Sand People,45uDtD6s3y0V4tkWZrPDXy,,0.864,0.597,156781,0.54,0.0000951,F#,0.13,-8.452,Minor,0.0965,76.939,0.48
84420,Dance,Steve Aoki,"$4,000,000 (feat. Ma$e & Big Gigantic)",5gUBKp6E6BV3hz6IbIiAoD,,0.153,0.737,194506,0.921,0.0201,C#,0.138,-2.882,Major,0.0786,109.971,0.55
84421,Alternative,System Of A Down,Holy Mountains,4mj2UMyJTBTaO7pffAK29j,,0.000992,0.244,328867,0.897,0.00458,C#,0.106,-2.402,Major,0.0479,152.997,0.232
84422,Rock,Matthew West,Broken Things,2SRmoMTKQPwqySNCq0eANT,,0.0309,0.55,187293,0.54,0,C,0.194,-7.235,Major,0.0335,110.65,0.246
84423,Jazz,Marc Johnson,Swept Away,2HfccyKw1vmXFEoOH87FCT,,0.949,0.37,378520,0.115,0.933,E,0.33,-24.572,Minor,0.0313,102.334,0.189
84424,Country,Jon Wolfe,Play Me Something I Can Drink To,0a4DeFv6SM7w7NAFSrdDPL,,0.28,0.607,208413,0.471,0.00000135,C,0.128,-7.005,Major,0.0252,87.918,0.218
84425,Country,Tracy Byrd,The Keeper Of The Stars,5WEK4szbQp9c7ZK6LkYd9k,,0.529,0.572,247627,0.261,0.00000113,D,0.145,-12.83,Major,0.025,78.094,0.0669
84426,Alternative,AFI,Girl's Not Grey,3fttmSWGThBQTNkuHMoCTN,,0.00982,0.425,190493,0.91,0.0000405,G#,0.2,-4.369,Minor,0.0388,121.585,0.693
84427,Dance,The Clash,Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,,0.287,0.796,222427,0.872,0,A,0.284,-6.722,Minor,0.0573,129.894,0.866
84428,Hip-Hop,Dr. Dre,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,,0.0279,0.916,161507,0.906,0,D#,0.0803,-2.494,Minor,0.195,95.3,0.291
84429,Reggae,Spawnbreezie,If Its You,3P4HLcRGTMVVhsylNomWkd,,0.0228,0.739,227000,0.417,0,C,0.0498,-8.905,Major,0.0827,179.893,0.683
84430,Dance,Astrid S,Such A Boy,3oIhthYPSKwAwJLA8JClkV,,0.0555,0.663,210680,0.789,0.00000106,F#,0.0828,-5.167,Minor,0.102,94.985,0.449
84431,Alternative,GoldLink,Maniac,5uNhWDGP1gXxS2IZl2alGx,,0.0674,0.812,189613,0.606,0.00245,C#,0.173,-6.768,Major,0.0448,132.976,0.0813
84432,Alternative,Rend Collective,Rescuer (Good News),1TsBTEIa4jJD7tgD3j6C40,,0.398,0.494,208800,0.72,0,G,0.341,-5.093,Major,0.0568,152.049,0.553
84433,Dance,Westlife,If I Let You Go - Radio Edit,5giCRvTkp5GV5UIAORAOof,,0.00574,0.571,221533,0.697,0,C,0.0775,-4.255,Major,0.0294,181.987,0.636
84434,Ska,Streetlight Manifesto,We Will Fall Together,0plo6KjgjTcRhj7Fn8oemk,,0.0301,0.545,289293,0.901,0.00000315,B,0.153,-4.324,Minor,0.0596,137.998,0.798
84435,Reggae,Iration,Already Gold,5GrXshz0UGM1qP74PKHKOC,,0.0471,0.728,261080,0.696,0.0000181,G,0.0233,-6.084,Major,0.0632,78.002,0.674
84436,Dance,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"") - Wideboys Remix",5XNm6WTJxKtcaug3lc8KJF,,0.00199,0.585,222667,0.773,0.000187,G,0.706,-6.694,Major,0.185,179.95,0.757
84437,Pop,All Time Low,Good Times,3aAoy02NwrmZcqXYYjqNh2,,0.00388,0.56,224947,0.887,0,G,0.341,-6.314,Major,0.0594,130.026,0.198
84438,Alternative,Jhene Aiko,Sing To Me,6QbM2D1CI7cbt6c8G1d3EL,,0.349,0.593,147360,0.486,0.00000791,C#,0.154,-9.593,Minor,0.201,165.866,0.197
84439,Alternative,Linkin Park,LOST IN THE ECHO,2oNYsdCasRRlz1shXFAz7D,,0.0154,0.546,205120,0.98,0,A,0.31,-3.02,Minor,0.0619,120.037,0.478
84440,Dance,Terror Jr,Yamaguchi,39sqKM64INFaihswKF4qhy,,0.0883,0.664,183430,0.62,0.0449,C,0.157,-6.398,Major,0.202,93.853,0.28
84441,Folk,Amy Macdonald,Come Home,2h0vWnQCiiIlG4NzAnuFpA,,0.0142,0.587,193812,0.753,0,G#,0.155,-9.078,Major,0.0311,119.965,0.562
84442,Jazz,Stan Getz,The Girl From Ipanema,6n50vexd6yBNvSOc6QHT5X,,0.865,0.658,317987,0.138,0.00313,G#,0.107,-16.717,Major,0.0419,129.472,0.398
84443,Children’s Music,Weezer,Africa,36Pim2ANczp82lCWIb8GHy,,0.238,0.5,238148,0.77,0.00636,G#,0.104,-5.059,Major,0.0432,92.223,0.633
84444,Folk,George Harrison,My Sweet Lord,0qdQUeKVyevrbKhAo0ibxS,,0.0794,0.538,281227,0.704,0,C#,0.0867,-8.904,Minor,0.0332,120.963,0.583
84445,Hip-Hop,Alexis y Fido,Mala Conducta,3tI4duDhHmmz1Sp7RX0Jbq,,0.231,0.711,257880,0.841,0.0000985,F#,0.191,-4.775,Minor,0.0917,176.027,0.964
84446,Folk,The Mountain Goats,Going to Georgia,1ey9ub4AISvEmjM7tkoBh0,,0.579,0.569,135693,0.44,0.725,F,0.115,-10.598,Minor,0.0341,118.382,0.326
84447,Hip-Hop,Reflection Eternal,Blast,1l7xvA5XajmKQDo1h8Vc3K,,0.124,0.786,187027,0.738,0,C,0.14,-5.621,Major,0.389,93.758,0.78
84448,Soundtrack,Carter Burwell,My Dear Anne,0TbGL4TTRNIrbceefeYZ7n,,0.947,0.221,157507,0.0426,0.835,A,0.111,-20.642,Minor,0.0346,68.596,0.0666
84449,Country,Little Big Town,Better Man,0jMikeoKkkSOby4ofddqYs,,0.108,0.521,260933,0.77,0.0000158,F,0.231,-4.266,Major,0.0374,143.948,0.468
84450,Dance,Taylor Swift,Tell Me Why,3rnI1UCyGJvUTVvT97VQr5,,0.0571,0.604,200547,0.855,0.00000365,G,0.343,-3.097,Major,0.038,99.96,0.51
84451,Country,Brandon Ray,Ends of the Earth,61do7z56sD5oSCCbBueBPq,,0.031,0.541,176151,0.774,0.00000191,A#,0.105,-6.105,Major,0.04,85.966,0.671
84452,R&B,HEIZE,Shut Up & Groove (feat. DEAN) [From And July],1qz2bFE5ZtwZSd6DNed2RJ,,0.0873,0.655,199281,0.665,0,G,0.122,-4.785,Major,0.0358,112.831,0.535
84453,Children’s Music,State Champs,Lightning,2f23wbpcWh5jW6GFK3FPjN,,0.000106,0.424,176402,0.968,0.0000202,A#,0.0685,-2.815,Major,0.0929,195.092,0.758
84454,Jazz,Louis Armstrong,What A Wonderful World - Single Version,29U7stRjqHU6rMiS8BfaI9,,0.729,0.271,139227,0.165,0.0000016,F,0.118,-20.652,Major,0.0351,77.082,0.203
84455,Classical,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",2u9VGZmVz7Rm01SfDgzcfA,,0.987,0.279,293147,0.0292,0.902,G#,0.104,-26.804,Major,0.0406,136.732,0.0338
84456,Indie,Ben Rector,Extraordinary Magic,6twjbQiAbWOMUt4S8RoDbk,,0.829,0.481,173040,0.0803,0,B,0.14,-14.803,Major,0.0423,80.206,0.491
84457,Blues,Lynyrd Skynyrd,That Smell,52DKGPMQ21DauCR19pQ0BK,,0.0134,0.455,348240,0.573,0.0304,A,0.428,-11.301,Minor,0.0355,117.252,0.644
84458,Folk,The Dubliners,The Rocky Road to Dublin - Live,6Mer1LOfJDd7vUbeWXODrq,,0.867,0.625,154987,0.836,0.00218,B,0.684,-6.416,Minor,0.383,142.749,0.92
84459,Alternative,The Goo Goo Dolls,Acoustic #3,1RC9slv335IfLce5vt9KTW,,0.37,0.554,116573,0.38,0.0000199,G,0.175,-11.617,Major,0.0291,125.753,0.714
84460,Rock,Queen,One Vision - Remastered 2011,0xzhryP1AoHUazYdJ5rj3B,,0.0392,0.433,311027,0.927,0.000524,D,0.366,-7.275,Major,0.287,119.971,0.283
84461,Hip-Hop,2Pac,Do For Love,4AE7Lj39VnSZNOmGH2iZaq,,0.0536,0.87,281600,0.645,0.00152,C#,0.0651,-3.956,Major,0.307,94.998,0.746
84462,Anime,SID,Uso,5jk82X7QYlmur5m6BtK16v,,0.0175,0.431,204853,0.947,0,B,0.265,-3.417,Minor,0.0629,179.833,0.837
84463,Alternative,Staind,So Far Away,6FOpPA0a80RuBqqgDozvja,,0.012,0.407,243573,0.896,0,F#,0.196,-2.935,Major,0.063,138.697,0.156
84464,Folk,Mat Kearney,Air I Breathe,11sV5RZfZ4FEKz0TeFnvN6,,0.417,0.507,219587,0.747,0,A,0.12,-6.28,Major,0.0341,159.98,0.44
84465,Hip-Hop,Denzel Curry,THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON,6FhEDaaRFyPRMYqhhXivO9,,0.0123,0.843,175173,0.468,0.00331,C#,0.12,-7.601,Major,0.156,145.005,0.0934
84466,Jazz,Wayne Shorter,Virgo - Remastered 2004,1ylwBTCAZ1WlvvMnWm6U3c,,0.971,0.447,426800,0.13,0.444,D,0.108,-14.404,Minor,0.0386,106.607,0.178
84467,Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: Lacrimosa",3oHSL6pt9LpNrQZuQGu9wL,,0.944,0.162,169667,0.0898,0.917,D,0.187,-23.269,Minor,0.0354,132.047,0.0413
84468,R&B,Bryson Tiller,For However Long,5g30WoqK1Dv5Bnwpusp2vk,,0.417,0.59,124853,0.644,0,F,0.19,-6.788,Major,0.0755,100.024,0.415
84469,Hip-Hop,Jaden Smith,E,4ydrAAm26b8TxnzCQdC4hM,,0.741,0.463,203173,0.609,0.000294,D,0.115,-11.105,Minor,0.171,107.975,0.409
84470,World,Gipsy Kings,Bamboleo,4EveU9Zb50mjgi5avDNqlK,,0.414,0.671,203173,0.884,0.00015,F#,0.0701,-9.267,Minor,0.0586,119.574,0.933
84471,Electronic,Bonobo,Bambro Koyo Ganda,5EGJ7e7frJjYja6H4afzoT,,0.21,0.723,302428,0.571,0.334,C#,0.133,-10.22,Major,0.0572,115.518,0.185
84472,Indie,Caroline Rose,Jeannie Becomes A Mom,5iEOCpoeZDAGae1IycuPxh,,0.00151,0.618,261153,0.802,0.0211,F,0.252,-4.792,Major,0.0265,102.008,0.567
84473,Pop,Yo Trane,Late Night Drive,0K83VVfg5Y4bPoZ4kmytKH,,0.382,0.491,252372,0.375,0,F#,0.103,-10.031,Minor,0.2,97.116,0.19
84474,Children’s Music,Ruelle,Live Like Legends,2Ff1GIulzlbOYsOrNB2SSR,,0.118,0.465,223526,0.686,0.00218,G,0.0802,-5.429,Minor,0.0314,79.017,0.318
84475,R&B,Toni Romiti,I Know,2jNFga2ldTWgXXuu57u6QB,,0.0123,0.846,183781,0.424,0,G,0.117,-10.342,Major,0.0744,131.994,0.61
84476,Folk,Three Dog Night,One,4KkGTqja19AHqItq3XBV3C,,0.136,0.554,182827,0.412,0.0000151,F,0.112,-13.26,Minor,0.0319,62.13,0.395
84477,Children’s Music,Switchfoot,WONDERFUL FEELING,2bRJI28I3DxjA4KMBZSOSQ,,0.0357,0.514,246133,0.644,0.00154,C,0.119,-5.463,Major,0.0259,141.832,0.475
84478,Folk,Chuck Berry,Roll Over Beethoven,1CQWIpYzU0fk0DT4oXsrkd,,0.83,0.707,144600,0.78,0,D#,0.199,-10.142,Major,0.235,92.653,0.808
84479,Hip-Hop,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,,0.176,0.721,158206,0.704,0.00000371,F#,0.143,-6.364,Major,0.0606,125.004,0.735
84480,Alternative,Alina Baraz,Coming To My Senses,0wNenHPLy8qwMfxHTqScoR,,0.342,0.618,186868,0.431,0.0000582,A,0.169,-10.481,Minor,0.0483,80.062,0.21
84481,Soul,Mura Masa,Complicated,2mssuAa5xshIx2c06p1c2F,,0.375,0.867,213907,0.639,0.0111,G,0.225,-5.778,Minor,0.0888,99.977,0.736
84482,Soul,Joss Stone,Less Is More,0ozKDRPig9rKkBhJA6NxDI,,0.21,0.627,257707,0.682,0,E,0.223,-5.688,Minor,0.135,78.856,0.69
84483,Reggae,Shabba Ranks,Mr. Loverman,3Vs5Ez1aRlNVorMwGuaPL1,,0.0118,0.732,336467,0.653,0.0000577,G,0.116,-9.143,Major,0.159,172.948,0.669
84484,Dance,P!nk,What About Us - Cash Cash Remix,5Xt5iEbljmwJW51LMTQ6Nx,,0.0509,0.595,233902,0.797,0.00000492,G#,0.104,-2.565,Major,0.0466,122.801,0.221
84485,Alternative,MARINA,Handmade Heaven,554KgAoTw8cGS40oSbmTeG,,0.367,0.379,209891,0.503,0,F#,0.111,-5.814,Minor,0.0374,106.999,0.284
84486,Electronic,MEMBA,Say Less,62dYXqxBTKRzb9xFj6BLDc,,0.251,0.606,148377,0.451,0.0512,G#,0.0714,-9.859,Minor,0.0369,132.016,0.103
84487,Electronic,Kasabian,Where Did All the Love Go?,2mqB7fvAVhz2aFB0c5ra2S,,0.0088,0.656,258200,0.832,0.0137,C#,0.328,-5.13,Major,0.0304,134.008,0.709
84488,Pop,Isaiah,It's Gotta Be You,6cAKeFFYW2aClZSUyvqAEW,,0.221,0.433,193447,0.745,0,G#,0.0981,-4.632,Major,0.0377,95.472,0.588
84489,Folk,George Harrison,Ballad Of Sir Frankie Crisp (Let It Roll),0sX4OzAtIubFc4s9y5KrB7,,0.0779,0.438,228373,0.58,0.405,B,0.126,-9.543,Minor,0.0279,89.746,0.482
84490,Hip-Hop,Lil Tecca,Love Me,4rnwyJPkkkvU6Xo86YMD1X,,0.637,0.706,117726,0.373,0,F#,0.0993,-12.61,Minor,0.31,204.031,0.827
84491,Hip-Hop,Pouya,2000 Rounds,5zjdL4aLh3D3wOKeRkZSL6,,0.372,0.577,122483,0.692,0.0596,B,0.0989,-5.96,Major,0.64,144.702,0.0658
84492,Dance,Kid Ink,Money and the Power,20j9HwjFfdgYc5JBovDxLR,,0.0271,0.565,206667,0.683,0.0000769,C,0.114,-5.77,Major,0.0889,174.073,0.353
84493,Hip-Hop,Rae Sremmurd,Come Get Her,1Ser4X0TKttOvo8bgdytTP,,0.184,0.687,212947,0.563,0,D,0.0681,-6.214,Major,0.163,185.056,0.112
84494,Reggaeton,Joey Montana,Viral Pisadinha,5QkdDDljE45agZ2vVcSk3W,,0.00811,0.568,143800,0.817,0,F#,0.132,-4.743,Major,0.0635,192.001,0.747
84495,Dance,Alec Benjamin,Outrunning Karma,2W0AJEbIC2vdZTV2nVSAsg,,0.655,0.416,188851,0.649,0.00000282,B,0.12,-5.271,Minor,0.0385,112.482,0.474
84496,Country,Dolly Parton,Red Shoes - from the Dumplin' Original Motion Picture Soundtrack,4nHV7YyK8KruEtie7JZVpJ,,0.312,0.573,178880,0.539,0.00000317,C,0.0929,-5.964,Major,0.0365,152.106,0.367
84497,Alternative,Breaking Benjamin,Into The Nothing,0slW7U1gWpQ9Dx2vWWp2ga,,0.0000872,0.462,223933,0.913,0,F#,0.181,-3.55,Major,0.0469,94.998,0.498
84498,Folk,Band of Horses,No One's Gonna Love You (Stockholm Version),371akJ9fYgSkrAFMyWoTdL,,0.953,0.599,228646,0.198,0.000127,C#,0.0994,-8.557,Major,0.0581,141.987,0.214
84499,Folk,Amen Dunes,Believe,67FXBwCa6eU1uBaEdK3T9O,,0.124,0.548,346493,0.697,0.0372,A#,0.105,-7.952,Minor,0.0229,94.506,0.597
84500,Country,Cody Johnson,Nothin' on You,5ggoxc2dhlFjListerctlA,,0.566,0.358,260467,0.358,0.000232,F#,0.104,-7.18,Major,0.0307,134.629,0.158
84501,Indie,YUNGBLUD,"I Love You, Will You Marry Me",0dqrAmrvQ6fCGNf5T8If5A,,0.0000556,0.519,177870,0.923,0,B,0.0878,-3.76,Minor,0.0672,149.965,0.557
84502,Pop,Sody,Maybe It Was Me,0dlTFvu6sfzEenCh2IAPmu,,0.729,0.457,179320,0.333,0,F,0.166,-9.76,Major,0.131,166.463,0.251
84503,Folk,The Mamas & The Papas,California Dreamin',63rva3TBizr6x1Yp5uwKfD,,0.628,0.554,157960,0.667,0,C#,0.0486,-10.226,Minor,0.0342,112.749,0.597
84504,Electronic,Adventure Club,Firestorm (feat. Sara Diamond),6xzUW6hrUQIrvKmzaXf0Jx,,0.148,0.629,207470,0.73,0.00000978,C#,0.0943,-4.341,Minor,0.0353,140.053,0.232
84505,Alternative,DaniLeigh,Do It To Me,3SHauocJxTUGDFhcgPA1v1,,0.0879,0.776,187653,0.601,0.000305,B,0.353,-6.041,Minor,0.0487,82.481,0.416
84506,Dance,Danity Kane,Damaged,4yHFxB8kzzeuNvoouR8N0N,,0.0912,0.774,244267,0.653,0,G#,0.151,-5.158,Minor,0.05,120.01,0.818
84507,Reggae,Antidoping,Sal a Caminar,2dXRqnBkwkr44oKvvNdeaZ,,0.0876,0.797,305813,0.527,0.00000467,A#,0.111,-9.048,Minor,0.0563,89.024,0.825
84508,Dance,Cassie,Me & U,7k6IzwMGpxnRghE7YosnXT,,0.352,0.803,192213,0.454,0,G#,0.0655,-4.802,Minor,0.0294,99.99,0.739
84509,Folk,Julie Byrne,Follow My Voice,7pT3faDXSC5tNAlIKmtrYf,,0.959,0.408,242387,0.0811,0.0000438,D,0.133,-14.655,Major,0.0402,111.263,0.177
84510,Hip-Hop,Matt Ox,Overwhelming,5DNX10pCeyvo6cepKVOCJh,,0.314,0.654,116821,0.546,0,C,0.254,-7.958,Major,0.204,169.994,0.294
84511,Dance,Don Diablo,Give Me Love,6dnuiEx1GXh1G1Rpehj0Dn,,0.0196,0.661,208435,0.921,0.0000165,F#,0.213,-2.773,Minor,0.059,114.941,0.224
84512,Reggae,Juan Pablo Vega,Lárgate,22jFQdFpqMpANcqpD0pXOY,,0.778,0.649,243941,0.383,0.444,E,0.261,-10.15,Major,0.0282,109.991,0.627
84513,Alternative,Shinedown,Dangerous,03jInOtVwApcacQN643qk5,,0.0000557,0.473,231720,0.879,0.0000133,D,0.0978,-4.454,Minor,0.0436,115.003,0.197
84514,Soundtrack,Hans Zimmer,"Time (From ""Inception"")",0S5aqKj50T09c3zgW8QJer,,0.441,0.0642,280680,0.178,0.761,G,0.092,-20.872,Major,0.0423,62.894,0.0408
84515,Dance,Musiq Soulchild,sobeautiful,2PN3gbuBn5WBEwrEJH3xiu,,0.0656,0.689,291133,0.562,0,G,0.0885,-7.048,Minor,0.0637,133.987,0.21
84516,Children’s Music,Grizfolk,Wide Awake,1SDqL6BVIaBtujdQkUBNIQ,,0.00786,0.492,194427,0.815,0,D,0.0456,-4.996,Minor,0.0612,127.957,0.379
84517,Alternative,Prophets Of Rage,Made With Hate,1544s7tOrTn4NSgbyz1wq4,,0.013,0.516,149576,0.887,0,B,0.207,-5.957,Minor,0.224,82.474,0.529
84518,Country,Eli Young Band,Dust,5J6IvCB3hhdBVFfKI75fjp,,0.0262,0.586,198933,0.925,0.00327,C,0.138,-3.744,Major,0.039,130.958,0.495
84519,Rap,Macklemore,Wednesday Morning,5Kuw0zF0A3nOSgwu8XLBsY,,0.682,0.662,235410,0.433,0.00000876,A#,0.129,-8.538,Major,0.0703,131.075,0.113
84520,Folk,Kate Bush,Cloudbusting,5atQ2haKP5LT65WM0KUts3,,0.696,0.68,310160,0.248,0.00000888,C#,0.0839,-17.465,Minor,0.0328,112.806,0.812
84521,Dance,Destiny's Child,"Jumpin', Jumpin'",4pmc2AxSEq6g7hPVlJCPyP,,0.00543,0.771,230200,0.685,0.00157,C#,0.0537,-4.639,Major,0.0567,88.997,0.683
84522,Alternative,Deftones,Tempest,1parffUcsk8pfGbyMtGnmW,,0.00148,0.343,365480,0.798,0.000344,A,0.11,-5.962,Minor,0.0545,147.769,0.0549
84523,Rock,The Beatles,Do You Want To Know A Secret - Remastered 2009,7Aobt67JnaF7qN8jCCKvHq,,0.608,0.673,117013,0.349,0,E,0.38,-12.414,Major,0.0368,124.451,0.609
84524,R&B,Ty Dolla $ign,Long Time (feat. Quavo),1vvsD4wGSpDtL1hPR4aNKJ,,0.242,0.738,188109,0.625,0,A#,0.103,-5.855,Minor,0.274,147.98,0.319
84525,Pop,Jon Bellion,Morning In America,2JXNOtb0ANe6MzgRYDQG2J,,0.137,0.739,265950,0.681,0,F,0.0807,-5.933,Major,0.0817,101.976,0.645
84526,Folk,Ryan McNulty,If Your Mind Should Change,0bP1nctjkkCceBFKfcrlkY,,0.689,0.715,204247,0.165,0.0169,A#,0.0735,-16.678,Major,0.0359,77.421,0.268
84527,Pop,Kygo,Stargazing,0Zbbxnx4SGGHoIow4PpISP,,0.152,0.677,236853,0.497,0,F,0.0911,-5.763,Major,0.0809,99.137,0.419
84528,Hip-Hop,Bas,Barack Obama Special,6ypfqRdhGKVM2rloD5oXmU,,0.142,0.736,187720,0.484,0,G,0.429,-8.576,Major,0.437,103.5,0.214
84529,Alternative,Linkin Park,From the Inside,60IkVf7UfQXmt5CwkpcX8a,,0.042,0.466,173933,0.965,0,C#,0.101,-2.597,Minor,0.0904,95.028,0.453
84530,Children’s Music,Hillsong UNITED,Heart Like Heaven (Falling) - Live,25omMbqaCI09K9HJ3IR6eq,,0.645,0.494,494347,0.327,0.0000799,A,0.146,-11.998,Major,0.0289,134.899,0.0858
84531,Pop,ILLENIUM,Beautiful Creatures (feat. MAX),4pWawf1Rq4qHDv4Ktqjg2D,,0.0663,0.589,240508,0.826,0.000735,C,0.367,-4.577,Minor,0.0776,117.099,0.215
